ps	pd	d	seed	ksize	subst_rate_lin	del_rate_lin	ins_rate_lin	subst_rate_poly	del_rate_poly	ins_rate_poly	subst_rate_smm
0.01	0.01	0.04	8	31	0.009022412527443355	0.011076847099231726	0.039564409998485754	4.5356452027314733e-17	3.620482707302408e-17	2.220446049250313e-16	0.05540408145255493
0.01	0.01	0.04	8	41	0.007984790606881374	0.012460342993314368	0.040947905892568394	None	None	None	0.05658937798404062
0.01	0.01	0.04	9	21	0.007464078116061917	0.011113120020846162	0.04005569880104662	None	None	None	0.05249860359382463
0.01	0.01	0.04	9	31	0.008307853735043542	0.009988085862204002	0.03893066464240446	0.0	0.0	0.0	0.05377875906488283
0.01	0.01	0.04	9	41	0.009299399014563477	0.008666025489510742	0.03760860426971119	0.0	0.0	0.0	0.05439434995849912
0.01	0.01	0.05	0	21	0.010953425723114972	0.009672453070314056	0.04809899031024135	None	None	None	0.05943449134138701
0.01	0.01	0.05	0	31	0.011890450603545379	0.00842308656307351	0.0468496238030008	None	None	None	0.06091511547385997
0.01	0.01	0.05	0	41	0.011663176511791525	0.008726118685411973	0.04715265592533926	0.0	0.0	0.0	0.061188358351663585
0.01	0.01	0.05	1	21	0.010953425723114972	0.009672453070314056	0.04809899031024135	None	None	None	0.05943449134138701
0.01	0.01	0.05	1	31	0.011890450603545379	0.00842308656307351	0.0468496238030008	None	None	None	0.06091511547385997
0.01	0.01	0.05	1	41	0.011663176511791525	0.008726118685411973	0.04715265592533926	0.0	0.0	0.0	0.061188358351663585
0.01	0.01	0.05	2	21	0.010233787802374912	0.010293886453173856	0.04930926777432587	None	None	None	0.05968878688955581
0.01	0.01	0.05	2	31	0.011458987598459848	0.008660286725060603	0.047675668046212615	0.0	0.0	0.0	0.06104437744343105
0.01	0.01	0.05	2	41	0.011153594400657144	0.009067477655464206	0.04808285897661622	None	None	None	0.061763998654105756
0.01	0.01	0.05	3	21	0.010001744436796597	0.011110403374468579	0.050509425536418594	None	None	None	0.061205010905727386
0.01	0.01	0.05	3	31	0.010545385621973087	0.010385548460899926	0.04978457062284994	0.0	0.0	0.0	0.06388389602808553
0.01	0.01	0.05	3	41	0.010811279086642419	0.010031023841340801	0.04943004600329081	0.0	0.0	0.0	0.06500649364043964
0.01	0.01	0.05	4	21	0.006175115394132424	0.01097227583705458	0.05063003251954264	None	None	None	0.0599093184797731
0.01	0.01	0.05	4	31	0.00700830657386176	0.009861354264082115	0.04951911094657017	0.0	0.0	0.0	0.06188023986097513
0.01	0.01	0.05	4	41	0.007832356750600561	0.008762620695097064	0.04842037737758512	0.11341357522243833	0.1099398655031052	5.666056938222178	0.06256667802077676
0.01	0.01	0.05	5	21	0.010187954546183878	0.010680078081422394	0.048669443200440345	None	None	None	0.06076614806398506
0.01	0.01	0.05	5	31	0.01071805215483455	0.009973281269888189	0.047962646388906155	3.384381050252831e-17	3.0216382648990587e-17	2.220446049250313e-16	0.06264468932485467
0.01	0.01	0.05	5	41	0.011445178206705436	0.009003779867393664	0.04699314498641163	0.09878038770116153	0.07593165316280874	1.351416756887732	0.06357187271586218
0.01	0.01	0.05	6	21	0.009772572514363975	0.011181907891316395	0.05081289893374879	None	None	None	0.06104576741218237
0.01	0.01	0.05	6	31	0.010661898399514627	0.009996140044448865	0.049627131086881264	0.0	0.0	0.0	0.06312552709409347
0.01	0.01	0.05	6	41	0.010642329997664183	0.010022231246916128	0.04965322228934853	8.269677323784398e-17	6.874574828446751e-17	4.440892098500626e-16	0.0641543454131751
0.01	0.01	0.05	7	21	0.011680868452930628	0.010744035724120386	0.05089249580762909	None	None	None	0.06017503503718613
0.01	0.01	0.05	7	31	0.012759872536568715	0.00930536361260292	0.04945382369611162	None	None	None	0.06172995708527018
0.01	0.01	0.05	7	41	0.012415852371914423	0.009764057165475315	0.04991251724898402	0.0	0.0	0.0	0.062285597071780496
0.01	0.01	0.05	8	21	0.007347211832970599	0.011828080398023962	0.050504430278470736	None	None	None	0.06123210599063622
0.01	0.01	0.05	8	31	0.007590680011992717	0.011503456159327793	0.05017980603977456	6.863807383791112e-17	6.083609456652808e-17	2.220446049250313e-16	0.06303404311934557
0.01	0.01	0.05	8	41	0.007916265632874566	0.011069341998152005	0.04974569187859878	0.005582450606341037	0.004889685805214142	0.022867375388414768	0.06412040352187498
0.01	0.01	0.05	9	21	0.008942236562203477	0.010858667766224682	0.04982943968728393	0.008736405610589864	0.007706504136170735	0.04072390261968595	0.06006181173430847
0.01	0.01	0.05	9	31	0.010192696627300334	0.00919138767942888	0.04816215960048813	3.107505045296693e-17	3.0010836396358476e-17	2.220446049250313e-16	0.061731904188373043
0.01	0.01	0.05	9	41	0.010008730405286327	0.009436675975447544	0.04840744789650679	0.0	0.0	0.0	0.06253495965313294
0.01	0.02	0.01	0	21	0.009246097987193698	0.020075905551386247	0.010654400251789514	None	None	None	0.0354754764012275
0.01	0.02	0.01	0	31	0.010461659916584275	0.018455156312198805	0.009033651012602074	0.16545344297711992	0.28449760113879297	0.37661536680153307	0.03640389833925972
0.01	0.02	0.01	0	41	0.010262350931816062	0.018720901625223083	0.009299396325626347	None	None	None	0.0368344450579382
0.01	0.02	0.01	1	21	0.009246097987193698	0.020075905551386247	0.010654400251789514	None	None	None	0.0354754764012275
0.01	0.02	0.01	1	31	0.010461659916584275	0.018455156312198805	0.009033651012602074	0.16545344297711992	0.28449760113879297	0.37661536680153307	0.03640389833925972
0.01	0.02	0.01	1	41	0.010262350931816062	0.018720901625223083	0.009299396325626347	None	None	None	0.0368344450579382
0.01	0.02	0.01	2	21	0.011393044367746354	0.020191048856458844	0.009672152314579527	None	None	None	0.036201032059022475
0.01	0.02	0.01	2	31	0.011999793240670322	0.019382050359226882	0.008863153817347563	1.0154557496547415e-16	1.9173185683391117e-16	2.220446049250313e-16	0.03676527531786389
0.01	0.02	0.01	2	41	0.012656394338156495	0.018506582229245318	0.007987685687365997	0.0	0.0	0.0	0.03713002603199833
0.01	0.02	0.01	3	21	0.008422007225097672	0.020771593265388615	0.011002134645068091	None	None	None	0.03607524577760801
0.01	0.02	0.01	3	31	0.010094877408120335	0.018541099688025052	0.008771641067704524	0.0	0.0	0.0	0.03709365946228327
0.01	0.02	0.01	3	41	0.008539894568901855	0.020614410140316366	0.01084495151999584	0.0	0.0	0.0	0.03769256961523937
0.01	0.02	0.01	4	21	0.0062595205679355954	0.02092423160032389	0.010815741539298231	None	None	None	0.03461675030355793
0.01	0.02	0.01	4	31	0.006880287154021512	0.020096542818875993	0.009988052757850339	0.14233466749546456	0.28850975952462377	0.332925521829998	0.03558946473182878
0.01	0.02	0.01	4	41	0.006627913568810192	0.0204330409324911	0.010324550871465448	0.2385725225974862	0.484444465996203	5.427488736985073	0.0361203463144969
0.01	0.02	0.01	5	21	0.008759842441105562	0.020581210806706496	0.010954502266682934	None	None	None	0.03616052652761481
0.01	0.02	0.01	5	31	0.009758939346770266	0.019249081599153547	0.009622373059129982	0.0	0.0	0.0	0.03708097524879417
0.01	0.02	0.01	5	41	0.0096549513442454	0.01938773226918671	0.009761023729163144	None	None	None	0.03752483380491367
0.01	0.02	0.01	6	21	0.012055523350495301	0.02215544977727221	0.011235068634557779	None	None	None	0.037261379190641986
0.01	0.02	0.01	6	31	0.013323893070312811	0.020464290150848857	0.009543909008134427	0.14049847285483033	0.29642243078419234	0.3225767693735957	0.03809891332031201
0.01	0.02	0.01	6	41	0.01282938830543841	0.021123629837348064	0.010203248694633633	None	None	None	0.03854706777263084
0.01	0.02	0.01	7	21	0.00930161876807685	0.02046999393633299	0.010905738556439294	None	None	None	0.0358809079823299
0.01	0.02	0.01	7	31	0.009783334836927579	0.019827705844532018	0.010263450464638323	0.158153982787853	0.30500020708989645	0.36777736437011366	0.03690641986864229
0.01	0.02	0.01	7	41	0.009157349765133075	0.02066235260692469	0.011098097227031	None	None	None	0.03738262046223628
0.01	0.02	0.01	8	21	0.007183801620269407	0.0208231374214571	0.010705725480412894	None	None	None	0.03610844305541827
0.01	0.02	0.01	8	31	0.008389361263111727	0.019215724564334007	0.009098312623289799	0.0	0.0	0.0	0.037087258092449504
0.01	0.02	0.01	8	41	0.008142488956715443	0.019544887639529048	0.00942747569848484	0.0	0.0	0.0	0.03758231269518697
0.01	0.02	0.01	9	21	0.00870070800399885	0.021375234086835133	0.010276415343749639	None	None	None	0.03660218370486057
0.01	0.02	0.01	9	31	0.00936329685759381	0.02049178228204185	0.009392963538956361	None	None	None	0.037438263366086355
0.01	0.02	0.01	9	41	0.00936819340828387	0.020485253547788445	0.009386434804702956	None	None	None	0.03803603113459553
0.01	0.02	0.05	0	21	0.01133689125942251	0.020330935791556176	0.048898795610977396	0.009217047477854018	0.012824463741725044	0.03494356070625737	0.06800682177788642
0.01	0.02	0.05	0	31	0.012573413832190149	0.018682239027866015	0.047250098847287245	0.0	0.0	0.0	0.06959145347841766
0.01	0.02	0.05	0	41	0.013392221592741354	0.01759049534713107	0.046158355166552305	0.11604639521258217	0.20321529762573137	3.7391469616404347	0.06965455722099623
0.01	0.02	0.05	1	21	0.01133689125942251	0.020330935791556176	0.048898795610977396	0.009217047477854018	0.012824463741725044	0.03494356070625737	0.06800682177788642
0.01	0.02	0.05	1	31	0.012573413832190149	0.018682239027866015	0.047250098847287245	0.0	0.0	0.0	0.06959145347841766
0.01	0.02	0.05	1	41	0.013392221592741354	0.01759049534713107	0.046158355166552305	0.11604639521258217	0.20321529762573137	3.7391469616404347	0.06965455722099623
0.01	0.02	0.05	2	21	0.011589103471906398	0.020137688314374794	0.048875063854148526	0.009519112727561282	0.013036521357889033	0.03521604818306767	0.06824762042508792
0.01	0.02	0.05	2	31	0.01380495261659322	0.017183222788125705	0.045920598327899444	0.0	0.0	0.0	0.06980016138240208
0.01	0.02	0.05	2	41	0.012944334153283193	0.01833071407253909	0.04706808961231283	0.0	0.0	0.0	0.07050648708479879
0.01	0.02	0.05	3	21	0.011402200077913658	0.021154083102883817	0.05063197468419789	None	None	None	0.06974444748111275
0.01	0.02	0.05	3	31	0.011472089687964994	0.02106089695614871	0.05053878853746279	5.581107731987844e-17	8.67831586897011e-17	2.220446049250313e-16	0.07297780981408397
0.01	0.02	0.05	3	41	0.011430224949958977	0.02111671660682342	0.05059460818813751	0.11256488281376442	0.19276352088762935	3.037519646101158	0.07452994317981232
0.01	0.02	0.05	4	21	0.006754985877242415	0.020289617637514423	0.05016899381966362	0.00985999539907929	0.014197596359656688	0.040594720726405464	0.06840709161822112
0.01	0.02	0.05	4	31	0.006610121984849664	0.020482769494038086	0.05036214567618728	0.0	0.0	0.0	0.07065192809806431
0.01	0.02	0.05	4	41	0.0054379221337049356	0.02204570262889773	0.051925078811046924	4.044622776902814e-17	6.087949391613108e-17	2.220446049250313e-16	0.07181164258931583
0.01	0.02	0.05	5	21	0.009747710094103322	0.020603386090417095	0.04843965174831652	0.010240216538718096	0.01368406006256724	0.037833358398426054	0.06927887502772734
0.01	0.02	0.05	5	31	0.009592474820259697	0.02081036645554194	0.048646632113441376	0.0	0.0	0.0	0.07145849495224565
0.01	0.02	0.05	5	41	0.01235931670680311	0.017121243940150726	0.04495750959805016	0.0	0.0	0.0	0.07243326156222918
0.01	0.02	0.05	6	21	0.009180831888080606	0.021333217248848048	0.050757577550050816	0.008690729089766546	0.012381805887463111	0.0328390962892946	0.06979867714582288
